GeogPoint,City,County,ISO_3166_2,ISO_A3,LocalDate,LocalHour,ProbabilityofPrecipitation,ProbabilityofSnow
POINT(-81.27685546875 43.00048828125),London,,CA-ON,CAN,2021-01-09,15,0.017,0.423
POINT(-81.27685546875 43.00048828125),London,,CA-ON,CAN,2021-01-09,14,0.017,0.018
POINT(-81.23291015625 43.00048828125),London,,CA-ON,CAN,2021-01-09,11,0.017,0.278
POINT(-81.23291015625 43.00048828125),London,,CA-ON,CAN,2021-01-09,13,0.017,0.015
POINT(-81.23291015625 43.00048828125),London,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-81.23291015625 43.00048828125),London,,CA-ON,CAN,2021-01-09,14,0.017,0.05
POINT(-81.23291015625 43.00048828125),London,,CA-ON,CAN,2021-01-09,10,0.017,0.955
POINT(-81.23291015625 43.00048828125),London,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-81.23291015625 43.00048828125),London,,CA-ON,CAN,2021-01-09,15,0.017,0.57
POINT(-81.23291015625 43.00048828125),London,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-81.23291015625 43.00048828125),London,,CA-ON,CAN,2021-01-09,12,0.017,0.051
POINT(-81.18896484375 43.00048828125),London,,CA-ON,CAN,2021-01-09,10,0.017,0.976
POINT(-81.18896484375 43.00048828125),London,,CA-ON,CAN,2021-01-09,12,0.017,0.014
POINT(-81.18896484375 43.00048828125),London,,CA-ON,CAN,2021-01-09,11,0.017,0.355
POINT(-81.18896484375 43.00048828125),London,,CA-ON,CAN,2021-01-09,15,0.017,0.609
POINT(-81.18896484375 43.00048828125),London,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-81.18896484375 43.00048828125),London,,CA-ON,CAN,2021-01-09,14,0.017,0.038
POINT(-81.18896484375 43.00048828125),London,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-81.14501953125 43.00048828125),London,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-81.14501953125 43.00048828125),London,,CA-ON,CAN,2021-01-09,10,0.017,0.933
POINT(-81.14501953125 43.00048828125),London,,CA-ON,CAN,2021-01-09,11,0.017,0.685
POINT(-81.14501953125 43.00048828125),London,,CA-ON,CAN,2021-01-09,15,0.017,0.442
POINT(-80.92529296875 43.00048828125),Thames Centre,,CA-ON,CAN,2021-01-09,15,0.017,0.095
POINT(-80.92529296875 43.00048828125),Thames Centre,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-80.92529296875 43.00048828125),Thames Centre,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-80.92529296875 43.00048828125),Thames Centre,,CA-ON,CAN,2021-01-09,12,0.017,0.182
POINT(-80.92529296875 43.00048828125),Thames Centre,,CA-ON,CAN,2021-01-09,13,0.017,0.013
POINT(-80.88134765625 43.00048828125),South-West Oxford,,CA-ON,CAN,2021-01-09,12,0.017,0.173
POINT(-80.88134765625 43.00048828125),South-West Oxford,,CA-ON,CAN,2021-01-09,15,0.017,0.102
POINT(-80.88134765625 43.00048828125),South-West Oxford,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-80.88134765625 43.00048828125),South-West Oxford,,CA-ON,CAN,2021-01-09,11,0.017,0.672
POINT(-79.25537109375 43.00048828125),Welland,,CA-ON,CAN,2021-01-09,10,0.017,0.658
POINT(-79.25537109375 43.00048828125),Welland,,CA-ON,CAN,2021-01-09,12,0.017,0.592
POINT(-79.25537109375 43.00048828125),Welland,,CA-ON,CAN,2021-01-09,11,0.017,0.383
POINT(-79.25537109375 43.00048828125),Welland,,CA-ON,CAN,2021-01-09,14,0.017,0.02
POINT(-79.25537109375 43.00048828125),Welland,,CA-ON,CAN,2021-01-09,13,0.017,0.323
POINT(-79.21142578125 43.00048828125),Welland,,CA-ON,CAN,2021-01-09,12,0.017,0.216
POINT(-79.21142578125 43.00048828125),Welland,,CA-ON,CAN,2021-01-09,11,0.017,0.138
POINT(-79.21142578125 43.00048828125),Welland,,CA-ON,CAN,2021-01-09,14,0.017,0.034
POINT(-79.21142578125 43.00048828125),Welland,,CA-ON,CAN,2021-01-09,08,0.056,0.998
POINT(-76.13525390625 45.10986328125),Beckwith,,CA-ON,CAN,2021-01-09,09,0.017,1
POINT(-76.13525390625 45.10986328125),Beckwith,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-76.13525390625 45.10986328125),Beckwith,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-76.09130859375 45.10986328125),Beckwith,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-75.69580078125 45.10986328125),Ottawa,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-75.65185546875 45.10986328125),Ottawa,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-81.49658203125 43.35205078125),South Huron,,CA-ON,CAN,2021-01-09,12,0.017,0.944
POINT(-80.96923828125 43.35205078125),Stratford,,CA-ON,CAN,2021-01-09,14,0.017,0.706
POINT(-80.96923828125 43.35205078125),Stratford,,CA-ON,CAN,2021-01-09,15,0.017,0.204
POINT(-80.44189453125 43.35205078125),North Dumfries,,CA-ON,CAN,2021-01-09,13,0.017,0.031
POINT(-80.44189453125 43.35205078125),North Dumfries,,CA-ON,CAN,2021-01-09,14,0.017,0.024
POINT(-80.44189453125 43.35205078125),North Dumfries,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-80.44189453125 43.35205078125),North Dumfries,,CA-ON,CAN,2021-01-09,08,0.017,0.999
POINT(-80.39794921875 43.35205078125),North Dumfries,,CA-ON,CAN,2021-01-09,15,0.017,0.09
POINT(-80.39794921875 43.35205078125),North Dumfries,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-80.39794921875 43.35205078125),North Dumfries,,CA-ON,CAN,2021-01-09,11,0.017,0.779
POINT(-80.31005859375 43.35205078125),Cambridge,,CA-ON,CAN,2021-01-09,09,0.017,0.998
POINT(-80.31005859375 43.35205078125),Cambridge,,CA-ON,CAN,2021-01-09,14,0.017,0.092
POINT(-80.31005859375 43.35205078125),Cambridge,,CA-ON,CAN,2021-01-09,11,0.017,0.457
POINT(-80.31005859375 43.35205078125),Cambridge,,CA-ON,CAN,2021-01-09,15,0.017,0.272
POINT(-80.31005859375 43.35205078125),Cambridge,,CA-ON,CAN,2021-01-09,13,0.017,0.261
POINT(-80.31005859375 43.35205078125),Cambridge,,CA-ON,CAN,2021-01-09,10,0.017,0.987
POINT(-80.31005859375 43.35205078125),Cambridge,,CA-ON,CAN,2021-01-09,12,0.017,0.583
POINT(-80.26611328125 43.35205078125),Cambridge,,CA-ON,CAN,2021-01-09,13,0.017,0.135
POINT(-80.00244140625 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,12,0.017,0.2
POINT(-80.00244140625 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.95849609375 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,12,0.017,0.226
POINT(-79.95849609375 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.91455078125 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,12,0.017,0.58
POINT(-79.91455078125 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.91455078125 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,11,0.017,0.749
POINT(-79.91455078125 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-79.91455078125 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,13,0.017,0.211
POINT(-79.87060546875 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,05,0.017,0.993
POINT(-79.87060546875 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,14,0.017,0.003
POINT(-79.87060546875 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,13,0.017,0.025
POINT(-79.87060546875 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,12,0.017,0.388
POINT(-79.87060546875 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,15,0.017,0.034
POINT(-79.87060546875 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,11,0.017,0.751
POINT(-79.87060546875 43.35205078125),Hamilton,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,12,0.017,0.137
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,10,0.017,0.726
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,00,0.017,0.999
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,02,0.017,1
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,09,0.017,0.973
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,15,0.017,0.026
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,04,0.017,0.997
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,14,0.017,0.016
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,13,0.017,0.042
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,08,0.017,0.994
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,11,0.017,0.274
POINT(-79.82666015625 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,05,0.017,0.998
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,15,0.017,0.011
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,13,0.017,0.054
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,02,0.017,1
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,06,0.017,0.997
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,10,0.017,0.844
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,05,0.017,0.997
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,12,0.017,0.082
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,11,0.017,0.291
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,07,0.017,0.996
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,08,0.017,0.982
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,09,0.017,0.949
POINT(-79.78271484375 43.35205078125),Burlington,,CA-ON,CAN,2021-01-09,14,0.017,0.03
POINT(-76.66259765625 45.46142578125),Horton,,CA-ON,CAN,2021-01-09,11,0.017,1
POINT(-76.61865234375 45.46142578125),Horton,,CA-ON,CAN,2021-01-09,11,0.017,1
POINT(-76.48681640625 45.46142578125),McNab/Braeside,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-76.48681640625 45.46142578125),McNab/Braeside,,CA-ON,CAN,2021-01-09,11,0.017,1
POINT(-76.44287109375 45.46142578125),McNab/Braeside,,CA-ON,CAN,2021-01-09,10,0.017,1
POINT(-75.60791015625 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,12,0.017,0.996
POINT(-75.60791015625 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,14,0.017,0.992
POINT(-75.60791015625 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,13,0.017,0.991
POINT(-75.60791015625 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-75.60791015625 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,15,0.017,0.923
POINT(-75.56396484375 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,12,0.017,0.994
POINT(-75.56396484375 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-75.56396484375 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,15,0.017,0.918
POINT(-75.56396484375 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,14,0.017,0.964
POINT(-75.56396484375 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,13,0.017,0.993
POINT(-75.52001953125 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,14,0.017,0.956
POINT(-75.52001953125 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,13,0.017,0.987
POINT(-75.52001953125 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,15,0.017,0.944
POINT(-75.52001953125 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,12,0.017,0.993
POINT(-75.47607421875 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,13,0.017,0.987
POINT(-75.47607421875 45.46142578125),Ottawa,,CA-ON,CAN,2021-01-09,12,0.017,0.935
POINT(-81.89208984375 47.57080078125),"Sudbury, Unorganized, North Part",,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-80.39794921875 43.70361328125),Centre Wellington,,CA-ON,CAN,2021-01-09,07,0.017,1
POINT(-80.39794921875 43.70361328125),Centre Wellington,,CA-ON,CAN,2021-01-09,08,0.017,1
POINT(-80.35400390625 43.70361328125),Centre Wellington,,CA-ON,CAN,2021-01-09,14,0.017,0
POINT(-80.35400390625 43.70361328125),Centre Wellington,,CA-ON,CAN,2021-01-09,12,0.017,0.897
POINT(-80.35400390625 43.70361328125),Centre Wellington,,CA-ON,CAN,2021-01-09,15,0.017,0.763
POINT(-79.82666015625 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,10,0.017,0.971
POINT(-79.82666015625 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,06,0.017,1
POINT(-79.82666015625 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,11,0.017,0.854
POINT(-79.82666015625 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,12,0.017,0.49
POINT(-79.82666015625 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.82666015625 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,15,0.017,0.116
POINT(-79.82666015625 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,07,0.017,0.997
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,15,0.017,0.043
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,13,0.017,0.448
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,10,0.017,0.946
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,08,0.017,0.995
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,11,0.017,0.798
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,12,0.017,0.472
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,09,0.017,0.985
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,14,0.017,0.049
POINT(-79.78271484375 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,06,0.017,0.999
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,07,0.017,0.999
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,11,0.017,0.91
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,12,0.017,0.316
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,13,0.017,0.13
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,10,0.017,0.966
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,15,0.017,0.093
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,05,0.017,0.998
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,09,0.017,0.987
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,14,0.017,0.04
POINT(-79.73876953125 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,06,0.017,0.999
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,00,0.017,0.997
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,05,0.017,0.997
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,10,0.017,0.975
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,12,0.017,0.405
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,13,0.017,0.117
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,15,0.017,0.041
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,09,0.017,0.98
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,11,0.017,0.815
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,06,0.017,0.999
POINT(-79.69482421875 43.70361328125),Brampton,,CA-ON,CAN,2021-01-09,14,0.017,0.064
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,00,0.017,0.992
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,08,0.017,0.991
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,03,0.017,0.996
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,15,0.017,0.044
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,10,0.017,0.956
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,14,0.017,0.031
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,12,0.017,0.283
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,09,0.017,0.995
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,05,0.017,0.996
POINT(-79.65087890625 43.70361328125),Mississauga,,CA-ON,CAN,2021-01-09,11,0.017,0.917
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.881
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,04,0.017,0.996
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.104
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.997
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,14,0.023,0.05
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,10,0.022,0.971
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.216
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.039
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.998
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,01,0.046,0.998
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,00,0.031,0.996
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,02,0.036,0.999
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,09,0.024,0.996
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.998
POINT(-79.60693359375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.997
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.912
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,03,0.046,1
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.131
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,04,0.017,0.999
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.045
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,00,0.026,0.998
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.997
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,02,0.031,0.999
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.969
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.292
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.997
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.044
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.991
POINT(-79.56298828125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.998
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.04
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.893
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.986
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.998
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,00,0.017,0.997
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,02,0.017,0.998
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.042
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,03,0.017,0.999
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.972
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.995
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.123
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,04,0.017,0.997
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.995
POINT(-79.51904296875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.24
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,00,0.017,0.995
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.087
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.99
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.996
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.862
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.942
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,04,0.017,0.998
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,05,0.017,0.997
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.185
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.997
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.668
POINT(-79.47509765625 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.085
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,06,0.017,0.995
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.99
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.963
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.996
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.949
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,14,0.031,0.228
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,11,0.017,0.939
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.85
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,13,0.025,0.511
POINT(-79.43115234375 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,15,0.03,0.292
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,14,0.025,0.256
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.906
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.988
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.971
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,15,0.022,0.589
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,09,0.017,0.984
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,02,0.056,0.973
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,07,0.017,0.99
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,11,0.024,0.816
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,01,0.017,0.987
POINT(-79.38720703125 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,13,0.017,0.588
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,14,0.017,0.035
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,15,0.017,0.032
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,00,0.017,0.992
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,08,0.017,0.987
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,10,0.017,0.93
POINT(-79.34326171875 43.70361328125),Toronto,,CA-ON,CAN,2021-01-09,12,0.017,0.524
